id,group_id,group_name,event_id,attendees
354,37994,GroupCuisine,267091137,26,5520020_True_yes_1576701579000_25,288379056_False_no_1577401292000_0
355,37994,GroupCuisine,267278627,26,5520020_True_yes_1577222384000_25
356,37994,GroupCuisine,267069311,28,299396530_False_yes_1577743510000_0,5520020_True_yes_1576833607000_25
357,37994,GroupCuisine,267004679,26,9315698_False_no_1577380283000_0,5520020_True_yes_1576700633000_25
3286,52576,concertsinnyc,267119642,2,181210662_False_yes_1577043443000_0,14283290_False_no_1576114828000_0,202153686_True_yes_1576100161000_0
3287,52576,concertsinnyc,267142691,2,14283290_False_no_1576179978000_0,202153686_True_yes_1576177915000_0,4379102_False_yes_1576177915000_0
3288,52576,concertsinnyc,267248414,1,14283290_False_no_1576597084000_0,4379102_True_yes_1576593619000_0
4395,110560,travelandnightlife,267119651,2,184815664_False_yes_1577808160000_0,202153686_True_yes_1576100188000_0
4396,110560,travelandnightlife,266919269,21,3021738_True_yes_1575387424000_20
4397,110560,travelandnightlife,267142701,3,202153686_True_yes_1576177946000_0,4379102_False_yes_1576177946000_0,297270633_False_yes_1577799043000_0
4398,110560,travelandnightlife,267248424,2,265124673_False_yes_1577135461000_0,4379102_True_yes_1576593648000_0
4506,54691,Zorkas-entrepreneur-success,267437985,1,3420248_True_yes_1577409490000_0
8208,125245,NewYorkersinNYC,267087314,27,185142835_False_yes_1577669504000_0,202153686_True_yes_1576687694000_25
8209,125245,NewYorkersinNYC,267273988,26,202153686_True_yes_1577205752000_25
8210,125245,NewYorkersinNYC,266801163,2,14357484_True_yes_1574926022000_0,185142835_False_yes_1577670519000_0
8211,125245,NewYorkersinNYC,267534713,1,14357484_True_yes_1577801181000_0
8212,125245,NewYorkersinNYC,267063333,26,202153686_True_yes_1576775221000_25
8213,125245,NewYorkersinNYC,266800943,1,14357484_True_yes_1574924175000_0
8214,125245,NewYorkersinNYC,266999188,26,202153686_True_yes_1576687232000_25
9973,188667,swingdancing-82,wbhlcryzqbnc,2,38461482_False_yes_1577431543000_0,2851606_True_yes_1577242850000_0
10573,191073,NYSOCIALGROUP,267091134,29,6320011_False_yes_1577763816000_0,12502517_False_yes_1576008971000_0,5520020_True_yes_1576004708000_0
10574,191073,NYSOCIALGROUP,267278591,28,25693322_False_yes_1577715669000_0,5520020_True_yes_1576699297000_0
10575,191073,NYSOCIALGROUP,267069308,27,5520020_True_yes_1575920658000_0
10576,191073,NYSOCIALGROUP,267004674,27,5520020_True_yes_1575662707000_0
11518,192000,Jewishprofessionalsnyc,267091178,29,5520020_True_yes_1576702739000_25,209481657_False_yes_1576248922000_1
11519,192000,Jewishprofessionalsnyc,267278395,30,266559459_False_yes_1577495675000_0,267589247_False_yes_1577364852000_0,86660752_False_yes_1577344087000_0,5520020_True_yes_1577221517000_25,7129715_False_no_1576709031000_0,225133830_False_yes_1576702761000_0
11520,192000,Jewishprofessionalsnyc,267004702,26,276517484_False_no_1577316343000_0,5520020_True_yes_1576700806000_25
11521,192000,Jewishprofessionalsnyc,267069248,27,198887542_False_yes_1577397905000_0,5520020_True_yes_1576833324000_25
12079,204655,chinese-253,nljfmqyzqbpc,1,9151249_True_yes_1577324248000_0
13551,213982,Networking-parties,267091159,27,11670082_False_no_1576006079000_0,5520020_True_yes_1576004782000_0
13552,213982,Networking-parties,267278215,27,11670082_False_no_1576700074000_0,5520020_True_yes_1576699017000_0
13553,213982,Networking-parties,267004646,29,11670082_False_no_1575674044000_0,74991542_False_yes_1576889493000_0,5520020_True_yes_1575662599000_0
13554,213982,Networking-parties,267069215,28,11670082_False_no_1575921738000_0,299220598_False_yes_1577494558000_0,5520020_True_yes_1575920348000_0
14886,218324,ProfessionalsInNewYorkCity,267091170,26,11670082_False_no_1576006070000_0,5520020_True_yes_1576702661000_25
14887,218324,ProfessionalsInNewYorkCity,267278286,26,11670082_False_no_1576700067000_0,5520020_True_yes_1577222439000_25
14888,218324,ProfessionalsInNewYorkCity,267004677,26,11670082_False_no_1575674031000_0,5520020_True_yes_1576700774000_25
14889,218324,ProfessionalsInNewYorkCity,267069244,26,11670082_False_no_1575921729000_0,5520020_True_yes_1576833704000_25
15941,228267,Zorkas-Chocoholics,267439350,6,3420248_True_yes_1577411018000_5
16998,237101,NYC-and-More-Fun-things-to-do,266938327,21,207937035_True_yes_1575441114000_20
17948,237462,socialsnyc,267091060,26,5520020_True_yes_1576701496000_25
17949,237462,socialsnyc,267278443,26,5520020_True_yes_1577221524000_25
17950,237462,socialsnyc,267004623,27,120864902_False_yes_1576039404000_0,5520020_True_yes_1576700545000_25
17951,237462,socialsnyc,267069282,26,5520020_True_yes_1576833329000_25
18876,272057,Networkingnewyork,266196398,3,7425923_True_yes_1572839854000_0,285419152_False_no_1572882473000_0,255209635_False_yes_1572875112000_0,205016712_False_yes_1577531312000_0,188782519_False_no_1573791420000_0
20417,278104,hotlist,267091175,29,295558789_False_yes_1576072152000_0,299401987_False_yes_1577749190000_0,5520020_True_yes_1576004834000_0
20418,278104,hotlist,267278335,30,287748206_False_yes_1576953913000_2,5520020_True_yes_1576699113000_0
20419,278104,hotlist,267004684,28,187401510_False_yes_1577752700000_0,5520020_True_yes_1575662765000_0
20420,278104,hotlist,266670311,1,204529299_True_yes_1574453896000_0
20748,291209,nyc-bike-food,267474993,2,80660962_False_yes_1577842891000_0,186568816_True_yes_1577560003000_0,227505760_False_no_1577832777000_0,5087338_False_no_1577804759000_0
21797,317159,happyhournyc,267090506,2,208847649_True_yes_1576002204000_0,9794801_False_yes_1576003122000_0
21798,317159,happyhournyc,267003147,1,208847649_True_yes_1575659465000_0,285890249_False_no_1577706756000_0
21799,317159,happyhournyc,267068643,26,208847649_True_yes_1576785757000_25
22681,321109,PlansForPups,fxbfvqyzqbpc,2,284891239_False_yes_1577578115000_0,1866167_True_yes_1577323948000_0
23987,342580,Dance-Salsa-in-Stamford,lvllxqyzqbnc,1,3369133_True_yes_1577242905000_0
23988,342580,Dance-Salsa-in-Stamford,zwddlryzqbpc,1,3369133_True_yes_1577330410000_0
26354,344877,Awesome-Things-to-Do,267091141,30,216771788_False_yes_1577829992000_1,5520020_True_yes_1576701585000_25,190502012_False_yes_1577728831000_1
26355,344877,Awesome-Things-to-Do,267278646,27,260683960_False_yes_1577390229000_0,5520020_True_yes_1577222327000_25
26356,344877,Awesome-Things-to-Do,267069315,28,299024153_False_yes_1577225792000_0,198655834_False_yes_1577107519000_0,5520020_True_yes_1576833392000_25
26357,344877,Awesome-Things-to-Do,267534589,1,3819281_True_yes_1577800317000_0
26358,344877,Awesome-Things-to-Do,266800840,4,299459328_False_yes_1577831028000_0,298648359_False_yes_1576775629000_0,3819281_True_yes_1574923188000_0,299348887_False_yes_1577678282000_0
26359,344877,Awesome-Things-to-Do,266801065,2,297060339_False_no_1574925951000_0,3819281_True_yes_1574925040000_0,299348887_False_yes_1577678362000_0,472982_False_no_1575143334000_0
26360,344877,Awesome-Things-to-Do,267004683,35,216771788_False_yes_1577830117000_1,12924113_False_yes_1576250507000_0,298648359_False_yes_1576775504000_2,83790002_False_yes_1577739018000_0,5520020_True_yes_1576700640000_25,190502012_False_yes_1577728955000_1
26361,344877,Awesome-Things-to-Do,266670327,1,204529299_True_yes_1574453853000_0
29378,364055,MixandMingleNYC,267087309,33,35447412_True_yes_1576687773000_25,299352243_False_yes_1577682452000_0
29379,364055,MixandMingleNYC,267274034,27,2741328_False_yes_1577656312000_0,35447412_True_yes_1577205829000_25
29380,364055,MixandMingleNYC,266999163,26,35447412_True_yes_1576687277000_25
29381,364055,MixandMingleNYC,267093352,7,60719882_True_yes_1576010358000_5,299289898_False_yes_1577594125000_0
29382,364055,MixandMingleNYC,266670299,3,269394000_False_yes_1577738965000_0,204529299_True_yes_1574453917000_0,297981643_False_yes_1575639678000_0
30114,368356,New-York-Singles-Travel,267116696,2,2858680_True_yes_1576092737000_0
30454,368534,culture,266940933,26,271741951_False_yes_1576496017000_0,298555728_False_yes_1576401527000_3,207939007_True_yes_1575456691000_20
30915,378676,Zorkas-Music-Preneurs,267436783,7,189395146_False_yes_1577809394000_0,3420248_True_yes_1577405539000_5
32483,395891,friendslinyc,267089452,26,207938906_True_yes_1576693575000_25
32484,395891,friendslinyc,266941033,22,207938906_True_yes_1575457880000_20,31550622_False_yes_1576598891000_0
32485,395891,friendslinyc,267067257,1,207938906_True_yes_1575915579000_0,153401722_False_no_1575919118000_0
32486,395891,friendslinyc,267002766,26,207938906_True_yes_1576693397000_25
33824,404437,NYC-Social,266921745,58,255886109_False_yes_1577637575000_0,173953192_False_yes_1577655030000_0,156181512_False_yes_1577830381000_0,265194959_False_yes_1577823568000_5,232861265_False_yes_1577392752000_0,19152531_False_yes_1576893120000_0,12924113_False_yes_1576252812000_0,10400750_False_yes_1577578240000_1,122057062_False_yes_1577576465000_1,2313297_False_yes_1577635183000_0,285575390_False_yes_1577829659000_0,187401510_False_yes_1577810514000_0,295211472_False_yes_1577770246000_0,241166029_False_yes_1577823805000_0,295783919_False_yes_1576811007000_0,297488094_False_yes_1577297143000_0,274039760_False_no_1577731831000_0,285569318_False_yes_1577630350000_0,4988418_True_yes_1575395086000_0,202153686_True_yes_1575395087000_0,248951779_False_yes_1577653155000_0,298178310_False_yes_1577670913000_0,265471777_False_yes_1577361731000_1,299398151_False_yes_1577745103000_0,281336628_False_yes_1575998620000_0
33825,404437,NYC-Social,266556519,34,282582799_False_yes_1577281245000_0,193702065_False_yes_1576694746000_2,223645479_False_yes_1575151654000_0,202153686_True_yes_1574089641000_0,8013555_False_yes_1577507933000_0,18501171_False_yes_1577641463000_0
33826,404437,NYC-Social,266416498,37,1308959_False_yes_1577830920000_0,13154575_False_yes_1577758755000_0,10400750_False_yes_1577825294000_0,3464752_False_yes_1577814634000_0,150555852_False_yes_1577661469000_1,202153686_True_yes_1573596570000_0,223140547_False_yes_1577044208000_0,12022480_False_yes_1575512174000_0,8761360_False_yes_1577815457000_0
33827,404437,NYC-Social,264929716,54,273500194_False_yes_1577838991000_0,71780172_False_yes_1577475617000_0,7289727_False_yes_1577662836000_1,269563737_False_yes_1574825013000_1,219632986_False_yes_1574711781000_0,10400750_False_yes_1577825420000_0,299461246_False_no_1577833876000_0,277367984_False_yes_1575663168000_0,8317794_False_yes_1576131231000_1,285575390_False_yes_1577829697000_0,288433431_False_yes_1573208370000_0,189394546_False_yes_1577310831000_1,234772732_False_yes_1572727395000_0,4837663_False_yes_1577584373000_0,241166029_False_yes_1577825852000_0,184752575_False_yes_1577498228000_0,285569318_False_yes_1577634179000_0,295155314_False_yes_1575649980000_0,4988418_True_yes_1568741532000_0,202153686_False_yes_1568741532000_0,3010710_False_yes_1577812566000_0,41957912_False_yes_1574208083000_0,238780287_False_yes_1574184050000_0,299413867_False_yes_1577763444000_0,194215378_False_yes_1574617254000_0
34170,413427,ZorkasNYC-Service-Businesses-Entrepreneurs,267439174,6,3420248_True_yes_1577410466000_5
35279,418253,theater-125,267119644,1,4379102_True_yes_1576100168000_0
35280,418253,theater-125,266932767,21,3021738_True_yes_1575423478000_20
35281,418253,theater-125,267142693,2,92376902_False_yes_1577320283000_0,4379102_True_yes_1576177923000_0
35282,418253,theater-125,267248417,1,4379102_True_yes_1576593624000_0
36759,434790,Zorka-NYBloggers,267438021,6,3420248_True_yes_1577409686000_5
36890,440844,ZorkasUptown,267437387,1,3420248_True_yes_1577407284000_0
37645,443233,Nyc-singles-Start-meeting-and-dating-in-New-York,267090537,28,9896631_False_yes_1577334371000_1,3021738_True_yes_1576695305000_25,14283290_False_no_1576018395000_0
37646,443233,Nyc-singles-Start-meeting-and-dating-in-New-York,267003142,30,9896631_False_yes_1577334444000_1,3021738_True_yes_1576695200000_25,14283290_False_no_1575663200000_0,230644661_False_no_1577567029000_0,13187884_False_yes_1577450247000_0
