group_id,group_URLName,event_id,event_name,time,event_url
47098,NYC-DND,pgmqgrybccbmc,D&D Encounters - Hosted by Hex & Company - Beginners Welcome!,1580342400000,https://www.meetup.com/NYC-DND/events/268135487/
65784,igda-nyc,267784691,IGDA NYC Open Office Hours,1579046400000,https://www.meetup.com/igda-nyc/events/267784691/
65784,igda-nyc,267785037,IGDA NYC Talks: Game Art Double Feature,1579303800000,https://www.meetup.com/igda-nyc/events/267785037/
65784,igda-nyc,fwwkkrybccbbc,IGDA NYC Coffee and Ice Cream Social,1579563000000,https://www.meetup.com/igda-nyc/events/258080507/
12907,atheists-24,xcvplrybcdbgb,NYC ATHEISTS PODCAST/PIZZA-JAN 15 (WED.) / 7:00PM - WHY DEMOCRACY NEEDS ATHEISM?,1579132800000,https://www.meetup.com/atheists-24/events/267132021/
8940,NYC-Anime,mgljwqybccbmb,The New York City Anime Group Monthly Meeting,1578614400000,https://www.meetup.com/NYC-Anime/events/259744307/
8940,NYC-Anime,hgljwqybccbdc,Original New York City Manga MeetUp Group Monthly Meeting,1579737600000,https://www.meetup.com/NYC-Anime/events/267068881/
52576,concertsinnyc,267452090,"The Imbible (Musical Comedy, with 3 free cocktails!----DISCOUNT CODE INCLUDED)",1578013200000,https://www.meetup.com/concertsinnyc/events/267452090/
52576,concertsinnyc,267534489,First Fridays House Music Event Frankie Paradise,1578106800000,https://www.meetup.com/concertsinnyc/events/267534489/
52576,concertsinnyc,267611817,Big Apple Circus (LIMITED FREE TICKETS!),1578182400000,https://www.meetup.com/concertsinnyc/events/267611817/
52576,concertsinnyc,267581158,Meet/Entertain People Using Magic (Live Interactive Workshop)--All Inclusive!,1578441600000,https://www.meetup.com/concertsinnyc/events/267581158/
52576,concertsinnyc,267688426,Big Apple Circus (LIMITED FREE TICKETS!),1578528000000,https://www.meetup.com/concertsinnyc/events/267688426/
52576,concertsinnyc,267487566,Dinner & A Show: West Side Story on Broadway!,1578611700000,https://www.meetup.com/concertsinnyc/events/267487566/
52576,concertsinnyc,267645759,"The Imbible (Musical Comedy, with 3 free cocktails!----DISCOUNT CODE INCLUDED)",1578618000000,https://www.meetup.com/concertsinnyc/events/267645759/
52576,concertsinnyc,267776946,Big Apple Circus (LIMITED $7 TICKETS!),1578787200000,https://www.meetup.com/concertsinnyc/events/267776946/
52576,concertsinnyc,267749335,Fandom Salute: A Musical About Star Wars (Limited FREE Tickets!!),1578791700000,https://www.meetup.com/concertsinnyc/events/267749335/
52576,concertsinnyc,266971674,Crash Course to Learn Chinese in 16 Hours! 30% off! (Jan. 2020 /Wall St.),1578855600000,https://www.meetup.com/concertsinnyc/events/266971674/
52576,concertsinnyc,267877509,"Big Apple Circus (modern, thrilling, and LIMITED $7 TICKETS!)",1579219200000,https://www.meetup.com/concertsinnyc/events/267877509/
52576,concertsinnyc,267860841,"The Imbible (Musical Comedy, with 3 free cocktails!----DISCOUNT CODE INCLUDED)",1579222800000,https://www.meetup.com/concertsinnyc/events/267860841/
52576,concertsinnyc,267901392,"40s & Over Upscale Mixer (Drink Specials, Prizes, Ice Breakers)",1579303800000,https://www.meetup.com/concertsinnyc/events/267901392/
52576,concertsinnyc,267680928,Frankie Fridays Mlk Weekend Event Frankie Paradise,1579316400000,https://www.meetup.com/concertsinnyc/events/267680928/
52576,concertsinnyc,267990020,Big Apple Circus (LIMITED $7 TICKETS!),1579392000000,https://www.meetup.com/concertsinnyc/events/267990020/
52576,concertsinnyc,267701644,Quiet Clubbing Penthouse Party,1579402800000,https://www.meetup.com/concertsinnyc/events/267701644/
52576,concertsinnyc,267761531,Sunday MLK Weekend Frankie Paradise,1579474800000,https://www.meetup.com/concertsinnyc/events/267761531/
52576,concertsinnyc,267717672,"VIP Winter Singles Party - Comp Apps, DJ, Drink Specials, No Work Monday!",1579482000000,https://www.meetup.com/concertsinnyc/events/267717672/
52576,concertsinnyc,267909963,BACKROOM COMEDY: LIVE - New York Comedy Club - MONDAY 1/20,1579564800000,https://www.meetup.com/concertsinnyc/events/267909963/
52576,concertsinnyc,268085940,Big Apple Circus (LIMITED $7 TICKETS!),1579824000000,https://www.meetup.com/concertsinnyc/events/268085940/
52576,concertsinnyc,267961372,"The Imbible (Musical Comedy, with 3 free cocktails!----DISCOUNT CODE INCLUDED)",1579827600000,https://www.meetup.com/concertsinnyc/events/267961372/
52576,concertsinnyc,267806015,Upscale Winter Singles Social w/ Free Drink!,1579906800000,https://www.meetup.com/concertsinnyc/events/267806015/
52576,concertsinnyc,267778742,Salsa & Bachata Lesson (includes after party @ 230 Fifth Penthouse),1579995000000,https://www.meetup.com/concertsinnyc/events/267778742/
52576,concertsinnyc,267747007,"Winter Wonderland Penthouse Party! (2-1 Drinks, Comp Apps, DJ, Giveaways)",1580000400000,https://www.meetup.com/concertsinnyc/events/267747007/
52576,concertsinnyc,268168871,Big Apple Circus (LIMITED $7 TICKETS!),1580058000000,https://www.meetup.com/concertsinnyc/events/268168871/
110560,travelandnightlife,267439387,"Making friends in nyc: Speed FRIENDING- ages 20's, 30's, 40's",1578007800000,https://www.meetup.com/travelandnightlife/events/267439387/
110560,travelandnightlife,267452087,"The Imbible (Musical Comedy, with 3 free cocktails!----DISCOUNT CODE INCLUDED)",1578013200000,https://www.meetup.com/travelandnightlife/events/267452087/
110560,travelandnightlife,267534432,First Fridays House Music Event Frankie Paradise,1578106800000,https://www.meetup.com/travelandnightlife/events/267534432/
110560,travelandnightlife,267611825,Big Apple Circus (LIMITED FREE TICKETS!),1578182400000,https://www.meetup.com/travelandnightlife/events/267611825/
110560,travelandnightlife,267581172,Meet/Entertain People Using Magic (Live Interactive Workshop)--All Inclusive!,1578441600000,https://www.meetup.com/travelandnightlife/events/267581172/
110560,travelandnightlife,267089338,Free ! Holistic Health Speakers' Series ,1578524400000,https://www.meetup.com/travelandnightlife/events/267089338/
110560,travelandnightlife,267466258,Seinfeld Trivia NYC,1578528000000,https://www.meetup.com/travelandnightlife/events/267466258/
110560,travelandnightlife,267688435,Big Apple Circus (LIMITED FREE TICKETS!),1578528000000,https://www.meetup.com/travelandnightlife/events/267688435/
110560,travelandnightlife,267487576,Dinner & A Show: West Side Story on Broadway!,1578611700000,https://www.meetup.com/travelandnightlife/events/267487576/
110560,travelandnightlife,267221095,The Office Trivia-Dunder Mifflin- Win a Dundie! ,1578612600000,https://www.meetup.com/travelandnightlife/events/267221095/
110560,travelandnightlife,267645757,"The Imbible (Musical Comedy, with 3 free cocktails!----DISCOUNT CODE INCLUDED)",1578618000000,https://www.meetup.com/travelandnightlife/events/267645757/
110560,travelandnightlife,267250599,Catholic/Christian Professionals Mix & Mingle Charity Event,1578699000000,https://www.meetup.com/travelandnightlife/events/267250599/
110560,travelandnightlife,267224093,"Speed Dating NYC Singles event: Men ages 33-46, Women 32-45",1578704400000,https://www.meetup.com/travelandnightlife/events/267224093/
110560,travelandnightlife,267776981,Big Apple Circus (LIMITED $7 TICKETS!),1578787200000,https://www.meetup.com/travelandnightlife/events/267776981/
110560,travelandnightlife,267749340,Fandom Salute: A Musical About Star Wars (Limited FREE Tickets!!),1578791700000,https://www.meetup.com/travelandnightlife/events/267749340/
110560,travelandnightlife,266971688,Crash Course to Learn Chinese in 16 Hours! 30% off! (Jan. 2020 /Wall St.),1578855600000,https://www.meetup.com/travelandnightlife/events/266971688/
110560,travelandnightlife,267417089,Friendly Feud: Survey Says,1579131000000,https://www.meetup.com/travelandnightlife/events/267417089/
110560,travelandnightlife,267262160,"Catholic Speed Dating NYC Singles event: Men ages 33-47, Women 30-45",1579219200000,https://www.meetup.com/travelandnightlife/events/267262160/
110560,travelandnightlife,267877483,"Big Apple Circus (modern, thrilling, and LIMITED $7 TICKETS!)",1579219200000,https://www.meetup.com/travelandnightlife/events/267877483/
110560,travelandnightlife,267860836,"The Imbible (Musical Comedy, with 3 free cocktails!----DISCOUNT CODE INCLUDED)",1579222800000,https://www.meetup.com/travelandnightlife/events/267860836/
110560,travelandnightlife,267901401,"40s & Over Upscale Mixer (Drink Specials, Prizes, Ice Breakers)",1579303800000,https://www.meetup.com/travelandnightlife/events/267901401/
110560,travelandnightlife,267680897,Frankie Fridays Mlk Weekend Event Frankie Paradise,1579316400000,https://www.meetup.com/travelandnightlife/events/267680897/
110560,travelandnightlife,267990026,Big Apple Circus (LIMITED $7 TICKETS!),1579392000000,https://www.meetup.com/travelandnightlife/events/267990026/
110560,travelandnightlife,267701656,Quiet Clubbing Penthouse Party,1579402800000,https://www.meetup.com/travelandnightlife/events/267701656/
110560,travelandnightlife,267912154,New York One Day Makeup Bootcamp Class!! - This Sunday January 19th!,1579444200000,https://www.meetup.com/travelandnightlife/events/267912154/
110560,travelandnightlife,267761518,Sunday MLK Weekend Frankie Paradise,1579474800000,https://www.meetup.com/travelandnightlife/events/267761518/
110560,travelandnightlife,267717683,"VIP Winter Singles Party - Comp Apps, DJ, Drink Specials, No Work Monday!",1579482000000,https://www.meetup.com/travelandnightlife/events/267717683/
110560,travelandnightlife,267909972,BACKROOM COMEDY: LIVE - New York Comedy Club - MONDAY 1/20,1579564800000,https://www.meetup.com/travelandnightlife/events/267909972/
110560,travelandnightlife,267601018,Nyc Trivia Event- DISNEY Friendly Feud: Survey Says + Few Trivia Questions,1579735800000,https://www.meetup.com/travelandnightlife/events/267601018/
110560,travelandnightlife,268085954,Big Apple Circus (LIMITED $7 TICKETS!),1579824000000,https://www.meetup.com/travelandnightlife/events/268085954/
110560,travelandnightlife,267961369,"The Imbible (Musical Comedy, with 3 free cocktails!----DISCOUNT CODE INCLUDED)",1579827600000,https://www.meetup.com/travelandnightlife/events/267961369/
110560,travelandnightlife,267806025,Upscale Winter Singles Social w/ Free Drink!,1579906800000,https://www.meetup.com/travelandnightlife/events/267806025/
110560,travelandnightlife,267612827,Globewarmers Mixer (The Unofficial After Party of the NY Times Travel Show),1579914000000,https://www.meetup.com/travelandnightlife/events/267612827/
110560,travelandnightlife,267698576,The New York Times Travel Show: Expert Tips & More (Limited Discount Tickets!),1579960800000,https://www.meetup.com/travelandnightlife/events/267698576/
110560,travelandnightlife,267829786,World’s Largest MBA Tour,1579977000000,https://www.meetup.com/travelandnightlife/events/267829786/
110560,travelandnightlife,267778748,Salsa & Bachata Lesson (includes after party @ 230 Fifth Penthouse),1579995000000,https://www.meetup.com/travelandnightlife/events/267778748/
110560,travelandnightlife,267747018,"Winter Wonderland Penthouse Party! (2-1 Drinks, Comp Apps, DJ, Giveaways)",1580000400000,https://www.meetup.com/travelandnightlife/events/267747018/
110560,travelandnightlife,268168880,Big Apple Circus (LIMITED $7 TICKETS!),1580058000000,https://www.meetup.com/travelandnightlife/events/268168880/
110560,travelandnightlife,267865142,Network After Work New York at The World Bar,1580252400000,https://www.meetup.com/travelandnightlife/events/267865142/
110560,travelandnightlife,267822676,"NYC Trivia Events- FRIENDS Trivia- Ross , Rachel and the Gang!",1580340600000,https://www.meetup.com/travelandnightlife/events/267822676/
110560,travelandnightlife,268273204,Free ! Holistic Seminars & Wellness Networking,1580342400000,https://www.meetup.com/travelandnightlife/events/268273204/
110560,travelandnightlife,268193753,Speed FRIENDING - Expand Your Social Network!,1580427000000,https://www.meetup.com/travelandnightlife/events/268193753/
54691,Zorkas-entrepreneur-success,268048755,Liberate Your Career at the Grad School Tour & Connect Masters Events,1579964400000,https://www.meetup.com/Zorkas-entrepreneur-success/events/268048755/
54691,Zorkas-entrepreneur-success,267920851,Access Success at the World Grad School Fair!,1579964400000,https://www.meetup.com/Zorkas-entrepreneur-success/events/267920851/
54691,Zorkas-entrepreneur-success,267181121,2020 Opportunity to Invest in Yourself--at World Grad School Tour Events (FREE),1579964400000,https://www.meetup.com/Zorkas-entrepreneur-success/events/267181121/
54691,Zorkas-entrepreneur-success,267099420,Back by Popular Demand: QS World MBA Tour & Connect MBA!,1579964400000,https://www.meetup.com/Zorkas-entrepreneur-success/events/267099420/
54691,Zorkas-entrepreneur-success,267910568,Grab this Excellent Opportunity to Ask Anything You Want About an MBA.,1579964400000,https://www.meetup.com/Zorkas-entrepreneur-success/events/267910568/
49130,dreaming,cjstlrybccbfb,Friday Night Dream Table,1578093300000,https://www.meetup.com/dreaming/events/267480149/
57688,nyc-germanculture,267250826,Brooklyn German Language Group - Stammtisch Jan 2020,1578528000000,https://www.meetup.com/nyc-germanculture/events/267250826/
57688,nyc-germanculture,267796729,($385) 6-week Accent Modification Course,1578871800000,https://www.meetup.com/nyc-germanculture/events/267796729/
57688,nyc-germanculture,267706941,Our Monthly Event: German Culture Meetup - January 2020 @Vapiano,1579303800000,https://www.meetup.com/nyc-germanculture/events/267706941/
57688,nyc-germanculture,267886681,($295) German Language Course for Beginner and Advanced Beginner on Tuesdays,1580254200000,https://www.meetup.com/nyc-germanculture/events/267886681/
130643,nycspiritualevents,mkmlhpybccbdb,Become A Certified Accelerated Light Divine Healing Practitioner,1577984400000,https://www.meetup.com/nycspiritualevents/events/267352368/
130643,nycspiritualevents,267231092,VortexHealing® New Year's Intentions 1/2 Price Session w/ Geordie & Carol,1578442500000,https://www.meetup.com/nycspiritualevents/events/267231092/
130643,nycspiritualevents,mkmlhpybccbmb,Become A Certified Accelerated Light Divine Healing Practitioner,1578589200000,https://www.meetup.com/nycspiritualevents/events/267618487/
130643,nycspiritualevents,267481306,Angelic Liquid Light 2020 Abundant Fufillment Distant Healing w/ Geordie,1578875400000,https://www.meetup.com/nycspiritualevents/events/267481306/
130643,nycspiritualevents,dxcsbrybccbrb,Deer Spirit Reiki Circle w/ Geordie Numata,1578960000000,https://www.meetup.com/nycspiritualevents/events/267517604/
130643,nycspiritualevents,mkmlhpybccbvb,Become A Certified Accelerated Light Divine Healing Practitioner,1579194000000,https://www.meetup.com/nycspiritualevents/events/267811412/
130643,nycspiritualevents,267381325,Angelic Liquid Light Healing Level 1 Class w/ Geordie,1579359600000,https://www.meetup.com/nycspiritualevents/events/267381325/
130643,nycspiritualevents,mkmlhpybccbfc,Become A Certified Accelerated Light Divine Healing Practitioner,1579798800000,https://www.meetup.com/nycspiritualevents/events/267995499/
130643,nycspiritualevents,dxcsbrybccbkc,Deer Spirit Reiki Circle w/ Geordie Numata,1580169600000,https://www.meetup.com/nycspiritualevents/events/267833118/
130643,nycspiritualevents,267920365,VortexHealing® Letting Go Of The Past Session w/ Geordie & Carol,1580256900000,https://www.meetup.com/nycspiritualevents/events/267920365/
130643,nycspiritualevents,mkmlhpybccbnc,Become A Certified Accelerated Light Divine Healing Practitioner,1580403600000,https://www.meetup.com/nycspiritualevents/events/268174214/
107592,mysqlnyc,267322586,Cassandra Developer Workshop 😀 Learn How to Build a Cassandra App the Easy Way!,1579185000000,https://www.meetup.com/mysqlnyc/events/267322586/
14573,aynrand-8,mtdhkrybccbjc,The New York City Ayn Rand Group Monthly Meetup,1580068800000,https://www.meetup.com/aynrand-8/events/267784473/
50657,dumpsterdiving-4,dfbwddybccbjb,Freegan Meeting,1578357000000,https://www.meetup.com/dumpsterdiving-4/events/267471828/
50657,dumpsterdiving-4,vxklnybccbjb,Freeganism 101 and Trash Tour,1578362400000,https://www.meetup.com/dumpsterdiving-4/events/266800654/
50657,dumpsterdiving-4,267927803,Memorial for David Emanuel,1579370400000,https://www.meetup.com/dumpsterdiving-4/events/267927803/
50657,dumpsterdiving-4,hllvdlybccbbc,Freegan Meeting,1579825800000,https://www.meetup.com/dumpsterdiving-4/events/267676277/
50657,dumpsterdiving-4,nllvdlybccbbc,Freeganism 101 and Trash Tour,1579831200000,https://www.meetup.com/dumpsterdiving-4/events/267607215/
50657,dumpsterdiving-4,hptrspybccbvb,Freegan Feast!,1579905000000,https://www.meetup.com/dumpsterdiving-4/events/267564073/
50657,dumpsterdiving-4,267761632,"Really, Really Free Market",1580068800000,https://www.meetup.com/dumpsterdiving-4/events/267761632/
112155,NYCNonprofit,jwlqpqybccbdb,BRONX volunteers needed,1578009600000,https://www.meetup.com/NYCNonprofit/events/267462187/
112155,NYCNonprofit,khwvjrybccbgb,Helping the homeless to get off the streets this winter,1578182400000,https://www.meetup.com/NYCNonprofit/events/267503753/
112155,NYCNonprofit,jwlqpqybccbmb,BRONX volunteers needed,1578614400000,https://www.meetup.com/NYCNonprofit/events/267629307/
112155,NYCNonprofit,266908157,Catholic/Christian Professionals Mix & Mingle Charity Event,1578699000000,https://www.meetup.com/NYCNonprofit/events/266908157/
112155,NYCNonprofit,blqgfmybccbsb,ST. Lutheran's Church,1579023900000,https://www.meetup.com/NYCNonprofit/events/267755355/
112155,NYCNonprofit,jwlqpqybccbvb,BRONX volunteers needed,1579219200000,https://www.meetup.com/NYCNonprofit/events/267822393/
112155,NYCNonprofit,266244422,Food tasting event,1579305600000,https://www.meetup.com/NYCNonprofit/events/266244422/
112155,NYCNonprofit,267918324,Outsider Arts fair,1579363200000,https://www.meetup.com/NYCNonprofit/events/267918324/
112155,NYCNonprofit,khwvjrybccbxb,Helping the homeless to get off the streets this winter,1579392000000,https://www.meetup.com/NYCNonprofit/events/267867107/
112155,NYCNonprofit,267703810,National Career day,1579622400000,https://www.meetup.com/NYCNonprofit/events/267703810/
112155,NYCNonprofit,wxjfnrybccbdc,MONTHLY NOnprofit and volunteering networking,1579733100000,https://www.meetup.com/NYCNonprofit/events/267629636/
112155,NYCNonprofit,jwlqpqybccbfc,BRONX volunteers needed,1579824000000,https://www.meetup.com/NYCNonprofit/events/268006339/
112155,NYCNonprofit,mxbxqybccbgc,Church of Heavenly Rest,1579885200000,https://www.meetup.com/NYCNonprofit/events/268018787/
112155,NYCNonprofit,267427549,Volunteers Needed for HOPE,1580126400000,https://www.meetup.com/NYCNonprofit/events/267427549/
134708,nycrussian,ssgscrybccbkb,The New York City Russian Language Meetup Group Monthly Meetup,1578441600000,https://www.meetup.com/nycrussian/events/266741516/
18843,NYCBellydancers,rdgdhpybccbfb,SharQui® — the Bellydance Workout,1578096000000,https://www.meetup.com/NYCBellydancers/events/267481177/
18843,NYCBellydancers,jswctpybccbhb,Basic Bellydance Technique & Choreography,1578254400000,https://www.meetup.com/NYCBellydancers/events/267522942/
18843,NYCBellydancers,hcxxkrybccbjb,Intro to Bellydance with Props,1578355200000,https://www.meetup.com/NYCBellydancers/events/267547795/
18843,NYCBellydancers,rdgdhpybccbnb,SharQui® — the Bellydance Workout,1578700800000,https://www.meetup.com/NYCBellydancers/events/267652260/
18843,NYCBellydancers,jswctpybccbqb,Basic Bellydance Technique & Choreography,1578859200000,https://www.meetup.com/NYCBellydancers/events/267702060/
18843,NYCBellydancers,hcxxkrybccbrb,Intro to Bellydance with Props,1578960000000,https://www.meetup.com/NYCBellydancers/events/267736015/
18843,NYCBellydancers,rdgdhpybccbwb,SharQui® — the Bellydance Workout,1579305600000,https://www.meetup.com/NYCBellydancers/events/267843934/
18843,NYCBellydancers,jswctpybccbzb,Basic Bellydance Technique & Choreography,1579464000000,https://www.meetup.com/NYCBellydancers/events/267889922/
18843,NYCBellydancers,srcdnrybccbbc,SharQui the Bellydance Workout Level 2 with Shimmy Challenge,1579564800000,https://www.meetup.com/NYCBellydancers/events/267922106/
18843,NYCBellydancers,rdgdhpybccbgc,SharQui® — the Bellydance Workout,1579910400000,https://www.meetup.com/NYCBellydancers/events/268026045/
18843,NYCBellydancers,jswctpybccbjc,Basic Bellydance Technique & Choreography,1580068800000,https://www.meetup.com/NYCBellydancers/events/268070008/
18843,NYCBellydancers,srcdnrybccbkc,SharQui the Bellydance Workout Level 2 with Shimmy Challenge,1580169600000,https://www.meetup.com/NYCBellydancers/events/268100902/
153174,thai-7,267429889,MOO (Thai for pork) Meet 1pm Sunday 1.5.2020,1578247200000,https://www.meetup.com/thai-7/events/267429889/
153174,thai-7,267836768,"Pata Paplean Thai Bar/Food Thursday Jan. 23, 2020 7:30pm",1579825800000,https://www.meetup.com/thai-7/events/267836768/
54126,EnergyHealersNYC,nhcljrybccbdb,"Introduction to Somatic Therapy, Core Energetics & Body-Based Psychotherapy",1578006000000,https://www.meetup.com/EnergyHealersNYC/events/267460148/
54126,EnergyHealersNYC,phcljrybccbdb,"Introduction to Somatic Therapy, Core Energetics & Body-Based Psychotherapy",1578006000000,https://www.meetup.com/EnergyHealersNYC/events/267460147/
54126,EnergyHealersNYC,ctgdnpybccbcb,Hypnotic & Vortex Healing® Guided Meditation,1578528000000,https://www.meetup.com/EnergyHealersNYC/events/267408244/
54126,EnergyHealersNYC,nhcljrybccbmb,"Introduction to Somatic Therapy, Core Energetics & Body-Based Psychotherapy",1578610800000,https://www.meetup.com/EnergyHealersNYC/events/267627147/
54126,EnergyHealersNYC,phcljrybccbmb,"Introduction to Somatic Therapy, Core Energetics & Body-Based Psychotherapy",1578610800000,https://www.meetup.com/EnergyHealersNYC/events/267627146/
54126,EnergyHealersNYC,266982084,Healing The Magical Self – A Group VortexHealing® ,1579046400000,https://www.meetup.com/EnergyHealersNYC/events/266982084/
54126,EnergyHealersNYC,phcljrybccbvb,"Introduction to Somatic Therapy, Core Energetics & Body-Based Psychotherapy",1579215600000,https://www.meetup.com/EnergyHealersNYC/events/267820050/
54126,EnergyHealersNYC,nhcljrybccbvb,"Introduction to Somatic Therapy, Core Energetics & Body-Based Psychotherapy",1579215600000,https://www.meetup.com/EnergyHealersNYC/events/267820051/
54126,EnergyHealersNYC,267478333,Contact Improv Dance for Beginners,1579392600000,https://www.meetup.com/EnergyHealersNYC/events/267478333/
54126,EnergyHealersNYC,nhcljrybccbfc,"Introduction to Somatic Therapy, Core Energetics & Body-Based Psychotherapy",1579820400000,https://www.meetup.com/EnergyHealersNYC/events/268004080/
54126,EnergyHealersNYC,phcljrybccbfc,"Introduction to Somatic Therapy, Core Energetics & Body-Based Psychotherapy",1579820400000,https://www.meetup.com/EnergyHealersNYC/events/268004079/
54126,EnergyHealersNYC,267478695,Dance Your Emotions at Radiant Goddess Dance Temple,1579997400000,https://www.meetup.com/EnergyHealersNYC/events/267478695/
54126,EnergyHealersNYC,nhcljrybccbnc,"Introduction to Somatic Therapy, Core Energetics & Body-Based Psychotherapy",1580425200000,https://www.meetup.com/EnergyHealersNYC/events/268181938/
54126,EnergyHealersNYC,phcljrybccbnc,"Introduction to Somatic Therapy, Core Energetics & Body-Based Psychotherapy",1580425200000,https://www.meetup.com/EnergyHealersNYC/events/268181937/
135815,New-York-Latin,267238058,"Decades Dance Party at 230 Fifth, Free Admission (Front Elevators)",1578697200000,https://www.meetup.com/New-York-Latin/events/267238058/
30873,Celiac,266919711,Stick with the Science Lecture Series: Non-Celiac Gluten Sensitivity,1579127400000,https://www.meetup.com/Celiac/events/266919711/
81314,NYCSTG,263333893,How To Beat The Smart Money�?,1579218300000,https://www.meetup.com/NYCSTG/events/263333893/
170413,NYYRCInc,264625848,January Speaker Series With Michelle Malkin,1579219200000,https://www.meetup.com/NewYorkYR/events/264625848/
170413,NYYRCInc,268098703,Israel Defense Forces Night with Colonel Eli Bar-On,1580342400000,https://www.meetup.com/NewYorkYR/events/268098703/
143607,greenwei,wldbglybccbrb,Environmental/Climate Justice Green Drinks Hackensack,1578960000000,https://www.meetup.com/greenwei/events/267735087/
143607,greenwei,dkmlwkybccbbc,Environmental Justice (EJ) Green Drinks Newark,1579564800000,https://www.meetup.com/greenwei/events/267921617/
140217,SettlersNYC,rbhcbqybccbpb,Saturday Settlers Meetup,1578765600000,https://www.meetup.com/SettlersNYC/events/267596233/
140217,SettlersNYC,xpnmjpybccbzb,Sunday Settlers Meetup,1579456800000,https://www.meetup.com/SettlersNYC/events/267806608/
140217,SettlersNYC,svvxcrybccblc,Tuesday Night Settlers of Catan,1580252400000,https://www.meetup.com/SettlersNYC/events/266450368/
139547,LoveHappinessSuccess,xfcljrybccbdb,Introduction to Core Energetics (Body-Oriented Psychotherapy),1578006000000,https://www.meetup.com/LoveHappinessSuccess/events/267460152/
139547,LoveHappinessSuccess,267287428,Sacred Touch Exchange = Massage & Nurturing Touch,1578096600000,https://www.meetup.com/LoveHappinessSuccess/events/267287428/
139547,LoveHappinessSuccess,mtgdnpybccbcb,Hypnotic & Vortex Healing® Guided Meditation,1578528000000,https://www.meetup.com/LoveHappinessSuccess/events/267408247/
139547,LoveHappinessSuccess,xfcljrybccbmb,Introduction to Core Energetics (Body-Oriented Psychotherapy),1578610800000,https://www.meetup.com/LoveHappinessSuccess/events/267627150/
139547,LoveHappinessSuccess,xfcljrybccbvb,Introduction to Core Energetics (Body-Oriented Psychotherapy),1579215600000,https://www.meetup.com/LoveHappinessSuccess/events/267820055/
139547,LoveHappinessSuccess,267478429,Contact Improv Dance for Beginners,1579392600000,https://www.meetup.com/LoveHappinessSuccess/events/267478429/
139547,LoveHappinessSuccess,xfcljrybccbfc,Introduction to Core Energetics (Body-Oriented Psychotherapy),1579820400000,https://www.meetup.com/LoveHappinessSuccess/events/268004083/
139547,LoveHappinessSuccess,267478717,Dance Your Emotions at Radiant Goddess Dance Temple,1579997400000,https://www.meetup.com/LoveHappinessSuccess/events/267478717/
139547,LoveHappinessSuccess,zxlwlrybccbkc,"Empower Your Mind, Empower Your Life (weekly practice)",1580169600000,https://www.meetup.com/LoveHappinessSuccess/events/268101092/
139547,LoveHappinessSuccess,xfcljrybccbnc,Introduction to Core Energetics (Body-Oriented Psychotherapy),1580425200000,https://www.meetup.com/LoveHappinessSuccess/events/268181941/
144409,socialnetwork-6,267231450,"Decades Dance Party at 230 Fifth, Free Admission (Front Elevators)",1578697200000,https://www.meetup.com/socialnetwork-6/events/267231450/
82387,propeace,tdstlnybccbfb,"Meet, Greet & Solidarity Action w/ Local Mosque",1578073500000,https://www.meetup.com/propeace/events/267475196/
82387,propeace,tdstlnybccbnb,"Meet, Greet & Solidarity Action w/ Local Mosque",1578678300000,https://www.meetup.com/propeace/events/267645123/
82387,propeace,tdstlnybccbwb,"Meet, Greet & Solidarity Action w/ Local Mosque",1579283100000,https://www.meetup.com/propeace/events/267836976/
82387,propeace,tdstlnybccbgc,"Meet, Greet & Solidarity Action w/ Local Mosque",1579887900000,https://www.meetup.com/propeace/events/268019968/
125245,NewYorkersinNYC,267351678,New Years Day Dueling Pianos Musical Brunch Sing A Long/Comedy Cabaret *PRE-PAY*,1577898000000,https://www.meetup.com/NewYorkersinNYC/events/267351678/
125245,NewYorkersinNYC,267251168,"New Year, New Decade, New Dates (includes free drink/after party!)",1577910600000,https://www.meetup.com/NewYorkersinNYC/events/267251168/
125245,NewYorkersinNYC,267226589,Happy New Year Happy Hour (includes free drink!),1577916000000,https://www.meetup.com/NewYorkersinNYC/events/267226589/
125245,NewYorkersinNYC,267249124,Speed FRIENDING - Expand Your Social Network!,1578007800000,https://www.meetup.com/NewYorkersinNYC/events/267249124/
125245,NewYorkersinNYC,267298786,VIP New Year Singles Social (w/ Open Bar!),1578092400000,https://www.meetup.com/NewYorkersinNYC/events/267298786/
125245,NewYorkersinNYC,267615838,Cocktail Party for ages 45+ ,1578094200000,https://www.meetup.com/NewYorkersinNYC/events/267615838/
125245,NewYorkersinNYC,267377048,"45 & Over Singles Mixer (Comp Apps, Drink Specials, Ice Breakers)",1578094200000,https://www.meetup.com/NewYorkersinNYC/events/267377048/
125245,NewYorkersinNYC,267437722,30s Speed dating & Mixer (ages 30-39),1578178800000,https://www.meetup.com/NewYorkersinNYC/events/267437722/
125245,NewYorkersinNYC,267319904,The Differences Between Men & Women - Debate & Mixer,1578180600000,https://www.meetup.com/NewYorkersinNYC/events/267319904/
125245,NewYorkersinNYC,267219285,The Differences Between Men & Women Great Debate & Party *PRE-PAY*,1578180600000,https://www.meetup.com/NewYorkersinNYC/events/267219285/
125245,NewYorkersinNYC,267218563, The Dave Diaries: Funny Stories From 22 Years of NYC Social Event Planning,1578180600000,https://www.meetup.com/NewYorkersinNYC/events/267218563/
